Date,Open,High,Low,Close,Adj Close,Volume
1990-11-26,124.260002,124.260002,123.410004,123.989998,123.989998,131539776.79890008
1990-11-27,123.989998,125.239998,123.989998,125.239998,125.239998,147590582.5223729
1990-11-28,125.25,126.220001,125.239998,125.989998,125.989998,145489918.68419924
1990-11-29,126.0,126.129997,125.699997,126.099998,126.099998,140920187.1815002
1990-11-30,126.110001,127.519997,125.760002,127.510002,127.510002,192350402.131025
1990-12-03,127.5,128.279999,127.5,128.149994,128.149994,177010508.85439068
1990-12-04,128.160004,128.729996,127.959999,128.729996,128.729996,185819983.75364208
1990-12-05,128.720001,130.699997,128.710007,130.699997,130.699997,205820271.10231626
1990-12-06,130.710007,132.770004,130.710007,131.130005,131.130005,256380834.0351443
1990-12-07,131.130005,131.179993,130.509995,130.949997,130.949997,164949478.7324278
1990-12-10,130.940002,130.940002,130.190002,130.699997,130.699997,138650572.0316987
1990-12-11,130.690002,130.690002,129.690002,129.869995,129.869995,145329479.08861434
1990-12-12,129.850006,130.580002,129.600006,130.570007,130.570007,182270556.32146686
1990-12-13,130.570007,130.990005,130.570007,130.949997,130.949997,162111323.81652975
1990-12-14,130.940002,130.940002,129.589996,130.169998,130.169998,150880248.5170814
1990-12-17,130.169998,130.169998,128.75,129.119995,129.119995,118560335.35161427
1990-12-18,129.130005,129.970001,129.100006,129.949997,129.949997,176459335.74110627
1990-12-19,129.949997,130.580002,129.949997,130.580002,130.580002,180380313.29990342
1990-12-20,130.570007,130.729996,129.800003,130.720001,130.720001,174699484.96194613
1990-12-21,130.720001,130.929993,130.410004,130.850006,130.850006,233400480.61928052
1990-12-24,130.860001,130.860001,130.199997,130.460007,130.460007,57200175.90855577
1990-12-26,130.460007,130.830002,130.369995,130.830002,130.830002,78730138.44189407
1990-12-27,130.759995,130.820007,130.309998,130.619995,130.619995,102900443.47954111
1990-12-28,130.610001,130.630005,130.020004,130.460007,130.460007,111030832.44760959
1990-12-31,130.440002,132.199997,129.940002,132.199997,132.199997,114130153.47186437
1991-01-02,132.190002,132.190002,131.389999,131.649994,131.649994,126279972.96072291
1991-01-03,131.639999,131.639999,130.289993,130.350006,130.350006,141450364.822465
1991-01-04,130.350006,130.350006,129.690002,130.210007,130.210007,140820521.2313557
1991-01-07,130.199997,130.199997,128.160004,128.199997,128.199997,130609716.52438378
1991-01-08,128.190002,128.190002,127.360001,127.57,127.57,143390574.76743335
1991-01-09,127.57,128.720001,126.660004,126.709999,126.709999,191099712.44845322
1991-01-10,126.720001,127.559998,126.57,127.559998,127.559998,124510231.09241046
1991-01-11,127.559998,127.650002,127.309998,127.620003,127.620003,123049323.56445187
1991-01-14,127.599998,127.599998,124.519997,125.389999,125.389999,120830870.48299459
1991-01-15,125.379997,125.389999,124.919998,125.25,125.25,109979599.39626147
1991-01-16,125.260002,126.800003,125.089996,126.800003,126.800003,134559829.2409664
1991-01-17,126.809998,131.110001,126.809998,130.25,130.25,318889509.8319843
1991-01-18,130.240005,130.240005,129.210007,129.839996,129.839996,226769889.01213732
1991-01-21,129.830002,130.339996,129.020004,130.339996,130.339996,136290236.55470958
1991-01-22,130.350006,131.360001,130.320007,131.080002,131.080002,175590825.51530853
1991-01-23,131.080002,132.639999,131.039993,132.630005,132.630005,169439965.8077347
1991-01-24,132.630005,135.070007,132.630005,135.039993,135.039993,223150653.10714486
1991-01-25,135.050003,136.520004,135.050003,136.490005,136.490005,194350680.35377768
1991-01-28,136.470001,137.800003,136.470001,137.800003,137.800003,141269924.82623228
1991-01-29,137.809998,139.229996,137.779999,139.220001,139.220001,155740138.4313214
1991-01-30,139.229996,142.029999,139.229996,142.029999,142.029999,226789834.6676529
1991-01-31,142.039993,144.169998,142.039993,144.169998,144.169998,204240274.23085052
1991-02-01,144.149994,145.639999,144.089996,145.5,145.5,246669841.9637965
1991-02-04,145.490005,148.199997,145.490005,148.160004,148.160004,250749866.4551822
1991-02-05,148.169998,150.199997,148.149994,150.199997,150.199997,290570075.203287
1991-02-06,150.190002,152.300003,149.820007,152.289993,152.289993,276940000.0
1991-02-07,152.289993,153.220001,150.889999,151.080002,151.080002,292190000.0
1991-02-08,151.080002,151.740005,150.710007,151.720001,151.720001,187830000.0
1991-02-11,151.699997,154.169998,151.660004,154.169998,154.169998,265930000.0
1991-02-12,154.169998,154.610001,153.809998,154.210007,154.210007,256160000.0
1991-02-13,154.220001,155.899994,154.139999,155.880005,155.880005,209960000.0
1991-02-14,155.899994,156.889999,155.020004,155.320007,155.320007,230750000.0
1991-02-15,155.320007,156.970001,155.320007,156.830002,156.830002,222370000.0
1991-02-19,156.830002,157.020004,156.190002,156.759995,156.759995,189900000.0
1991-02-20,156.759995,156.770004,155.270004,155.440002,155.440002,185680000.0
1991-02-21,155.460007,156.410004,155.460007,156.360001,156.360001,180770000.0
1991-02-22,156.360001,158.229996,156.350006,157.410004,157.410004,218760000.0
1991-02-25,157.419998,159.210007,157.419998,158.440002,158.440002,193820000.0
1991-02-26,158.429993,158.429993,156.889999,157.130005,157.130005,164170000.0
1991-02-27,157.139999,158.570007,157.139999,158.440002,158.440002,211410000.0
1991-02-28,158.419998,160.009995,158.419998,160.0,160.0,223010000.0
1991-03-01,160.0,161.259995,159.320007,161.259995,161.259995,221510000.0
1991-03-04,161.25,163.5,161.25,163.490005,163.490005,199830000.0
1991-03-05,163.490005,166.779999,163.490005,166.779999,166.779999,253700000.0
1991-03-06,166.779999,168.600006,166.779999,167.029999,167.029999,262290000.0
1991-03-07,167.039993,167.679993,166.860001,167.660004,167.660004,197060000.0
1991-03-08,167.649994,168.419998,167.589996,167.960007,167.960007,206850000.0
1991-03-11,167.970001,167.970001,166.449997,166.449997,166.449997,161600000.0
1991-03-12,166.470001,166.470001,164.850006,164.869995,164.869995,176440000.0
1991-03-13,164.869995,166.089996,164.610001,166.080002,166.080002,176000000.0
1991-03-14,166.080002,167.429993,166.059998,166.229996,166.229996,231000000.0
1991-03-15,166.210007,166.419998,165.360001,165.360001,165.360001,237660000.0
1991-03-18,165.360001,165.729996,164.75,165.369995,165.369995,163100000.0
1991-03-19,165.380005,165.389999,163.339996,164.089996,164.089996,177070000.0
1991-03-20,164.080002,165.539993,163.910004,165.509995,165.509995,196810000.0
1991-03-21,165.509995,166.380005,165.479996,165.779999,165.779999,199830000.0
1991-03-22,165.770004,165.800003,165.369995,165.800003,165.800003,160890000.0
1991-03-25,165.809998,166.820007,165.809998,166.720001,166.720001,153920000.0
1991-03-26,166.729996,168.649994,166.720001,168.639999,168.639999,198720000.0
1991-03-27,168.630005,169.820007,168.619995,169.820007,169.820007,201830000.0
1991-03-28,169.830002,171.009995,169.809998,171.009995,171.009995,150750000.0
1991-04-01,171.020004,171.020004,169.940002,170.309998,170.309998,144010000.0
1991-04-02,170.309998,172.639999,170.300003,172.610001,172.610001,189530000.0
1991-04-03,172.619995,174.0,172.619995,173.75,173.75,213720000.0
1991-04-04,173.740005,174.830002,173.559998,174.520004,174.520004,198120000.0
1991-04-05,174.520004,174.960007,173.320007,173.889999,173.889999,187410000.0
1991-04-08,173.889999,174.029999,173.550003,174.029999,174.029999,138580000.0
1991-04-09,174.029999,174.429993,172.970001,173.119995,173.119995,169940000.0
1991-04-10,173.110001,173.539993,172.610001,173.130005,173.130005,167940000.0
1991-04-11,173.139999,174.860001,173.139999,174.789993,174.789993,196570000.0
1991-04-12,174.789993,175.929993,174.789993,175.779999,175.779999,198610000.0
1991-04-15,175.789993,176.020004,175.160004,175.740005,175.740005,161800000.0
1991-04-16,175.75,177.320007,175.270004,177.309998,177.309998,214480000.0
1991-04-17,177.309998,178.789993,177.309998,178.710007,178.710007,246930000.0
1991-04-18,178.699997,178.720001,177.539993,177.580002,177.580002,217410000.0
1991-04-19,177.570007,177.570007,175.729996,176.419998,176.419998,195510000.0
1991-04-22,176.440002,176.440002,172.490005,173.690002,173.690002,164410000.0
1991-04-23,173.699997,174.710007,173.619995,174.050003,174.050003,167840000.0
1991-04-24,174.029999,175.0,174.029999,175.0,175.0,166800000.0
1991-04-25,175.009995,175.050003,174.210007,174.600006,174.600006,166940000.0
1991-04-26,174.589996,174.600006,173.460007,173.820007,173.820007,154550000.0
1991-04-29,173.839996,174.110001,172.050003,172.059998,172.059998,149860000.0
1991-04-30,172.039993,172.080002,169.710007,170.610001,170.610001,204930000.0
1991-05-01,170.589996,172.199997,170.300003,172.199997,172.199997,181900000.0
1991-05-02,172.199997,173.660004,172.199997,173.639999,173.639999,187090000.0
1991-05-03,173.660004,173.960007,173.380005,173.960007,173.960007,158160000.0
1991-05-06,173.970001,173.970001,173.050003,173.779999,173.779999,128360000.0
1991-05-07,173.770004,174.630005,173.759995,173.960007,173.960007,153290000.0
1991-05-08,173.949997,174.690002,173.649994,174.610001,174.610001,157240000.0
1991-05-09,174.589996,175.789993,174.589996,175.789993,175.789993,180210000.0
1991-05-10,175.789993,176.160004,174.270004,174.270004,174.270004,172730000.0
1991-05-13,174.279999,174.860001,174.020004,174.369995,174.369995,129620000.0
1991-05-14,174.369995,174.369995,172.440002,172.600006,172.600006,207910000.0
1991-05-15,172.600006,172.600006,169.190002,169.470001,169.470001,193110000.0
1991-05-16,169.490005,170.770004,169.490005,170.720001,170.720001,154460000.0
1991-05-17,170.710007,170.710007,169.789993,170.610001,170.610001,174210000.0
1991-05-20,170.619995,170.660004,170.179993,170.360001,170.360001,109510000.0
1991-05-21,170.369995,171.520004,170.360001,171.440002,171.440002,186860000.0
1991-05-22,171.449997,171.940002,171.360001,171.800003,171.800003,159310000.0
1991-05-23,171.820007,172.470001,171.820007,172.410004,172.410004,173080000.0
1991-05-24,172.410004,173.220001,172.410004,173.220001,173.220001,124500000.0
1991-05-28,173.210007,174.330002,173.210007,174.320007,174.320007,161950000.0
1991-05-29,174.309998,175.240005,174.309998,175.169998,175.169998,188150000.0
1991-05-30,175.169998,176.880005,175.169998,176.820007,176.820007,234090000.0
1991-05-31,176.820007,178.339996,176.649994,178.339996,178.339996,231680000.0
1991-06-03,178.330002,178.520004,177.779999,178.520004,178.520004,173710000.0
1991-06-04,178.539993,178.550003,177.580002,178.539993,178.539993,180170000.0
1991-06-05,178.550003,178.940002,178.339996,178.509995,178.509995,186300000.0
1991-06-06,178.509995,178.809998,178.229996,178.399994,178.399994,168050000.0
1991-06-07,178.399994,178.399994,176.570007,177.149994,177.149994,167830000.0
1991-06-10,177.169998,177.169998,176.179993,176.570007,176.570007,127420000.0
1991-06-11,176.570007,177.300003,176.539993,176.630005,176.630005,161240000.0
1991-06-12,176.630005,176.630005,174.360001,174.660004,174.660004,165720000.0
1991-06-13,174.649994,174.710007,174.309998,174.710007,174.710007,144870000.0
1991-06-14,174.710007,175.639999,174.710007,175.600006,175.600006,167530000.0
1991-06-17,175.589996,175.649994,175.220001,175.259995,175.259995,133910000.0
1991-06-18,175.270004,175.479996,174.490005,174.679993,174.679993,154900000.0
1991-06-19,174.669998,174.669998,172.539993,172.929993,172.929993,156070000.0
1991-06-20,172.949997,172.949997,172.059998,172.520004,172.520004,163780000.0
1991-06-21,172.520004,172.860001,172.270004,172.449997,172.449997,193110000.0
1991-06-24,172.460007,172.460007,169.25,169.270004,169.270004,137700000.0
1991-06-25,169.279999,169.740005,168.169998,168.279999,168.279999,155450000.0
1991-06-26,168.279999,168.330002,167.050003,167.630005,167.630005,186830000.0
1991-06-27,167.619995,168.229996,167.610001,168.220001,168.220001,155820000.0
1991-06-28,168.229996,168.270004,166.660004,167.610001,167.610001,162670000.0
1991-07-01,167.619995,168.470001,167.610001,168.470001,168.470001,166880000.0
1991-07-02,168.479996,168.690002,168.100006,168.220001,168.220001,157140000.0
1991-07-03,168.210007,168.210007,166.759995,167.050003,167.050003,139290000.0
1991-07-05,167.050003,169.490005,166.779999,167.009995,167.009995,69790000.0
1991-07-08,167.0,167.460007,166.179993,167.460007,167.460007,138210000.0
1991-07-09,167.470001,168.330002,167.470001,168.130005,168.130005,151430000.0
1991-07-10,168.130005,169.470001,168.130005,169.039993,169.039993,178170000.0
1991-07-11,169.039993,169.309998,168.630005,169.039993,169.039993,157680000.0
1991-07-12,169.039993,170.050003,169.039993,170.050003,170.050003,173060000.0
1991-07-15,170.039993,171.089996,170.039993,171.080002,171.080002,159340000.0
1991-07-16,171.089996,171.589996,171.080002,171.139999,171.139999,182740000.0
1991-07-17,171.119995,171.380005,170.850006,171.309998,171.309998,194150000.0
1991-07-18,171.300003,172.289993,171.289993,172.270004,172.270004,199470000.0
1991-07-19,172.289993,172.869995,172.199997,172.869995,172.869995,187290000.0
1991-07-22,172.869995,172.970001,172.190002,172.429993,172.429993,148880000.0
1991-07-23,172.440002,172.660004,171.119995,171.240005,171.240005,160010000.0
1991-07-24,171.229996,171.25,170.169998,170.179993,170.179993,158530000.0
1991-07-25,170.169998,170.570007,169.839996,170.570007,170.570007,145510000.0
1991-07-26,170.570007,170.710007,170.399994,170.649994,170.649994,127690000.0
1991-07-29,170.660004,170.710007,170.300003,170.660004,170.660004,135240000.0
1991-07-30,170.669998,171.559998,170.669998,171.539993,171.539993,168950000.0
1991-07-31,171.550003,172.779999,171.490005,172.759995,172.759995,166650000.0
1991-08-01,172.759995,172.770004,172.259995,172.75,172.75,169920000.0
1991-08-02,172.75,173.179993,171.690002,173.050003,173.050003,162050000.0
1991-08-05,173.050003,173.059998,172.369995,172.490005,172.490005,125790000.0
1991-08-06,172.5,172.919998,171.960007,172.910004,172.910004,174340000.0
1991-08-07,172.929993,173.279999,172.929993,173.070007,173.070007,170820000.0
1991-08-08,173.050003,173.490005,172.940002,173.210007,173.210007,163620000.0
1991-08-09,173.199997,173.389999,173.050003,173.320007,173.320007,143610000.0
1991-08-12,173.320007,173.570007,173.009995,173.550003,173.550003,145280000.0
1991-08-13,173.559998,174.539993,173.550003,174.440002,174.440002,211890000.0
1991-08-14,174.429993,175.110001,174.429993,174.869995,174.869995,195890000.0
1991-08-15,174.860001,175.149994,174.600006,174.720001,174.720001,174310000.0
1991-08-16,174.720001,174.919998,173.580002,174.089996,174.089996,188360000.0
1991-08-19,174.070007,174.070007,166.490005,169.169998,169.169998,229590000.0
1991-08-20,169.169998,170.899994,169.169998,170.729996,170.729996,184090000.0
1991-08-21,170.729996,174.960007,170.729996,174.960007,174.960007,231720000.0
1991-08-22,174.970001,175.559998,174.839996,175.539993,175.539993,172900000.0
1991-08-23,175.539993,176.210007,175.179993,176.210007,176.210007,187010000.0
1991-08-26,176.210007,176.600006,175.979996,176.580002,176.580002,128400000.0
1991-08-27,176.570007,176.759995,176.169998,176.740005,176.740005,143920000.0
1991-08-28,176.759995,178.210007,176.729996,178.199997,178.199997,169590000.0
1991-08-29,178.210007,178.639999,178.199997,178.539993,178.539993,150180000.0
1991-08-30,178.529999,179.110001,178.050003,179.110001,179.110001,125830000.0
1991-09-03,179.089996,179.190002,177.889999,177.979996,177.979996,153550000.0
1991-09-04,177.970001,178.009995,177.110001,177.339996,177.339996,156770000.0
1991-09-05,177.350006,177.429993,177.009995,177.350006,177.350006,162250000.0
1991-09-06,177.339996,177.639999,177.080002,177.449997,177.449997,166410000.0
1991-09-09,177.460007,177.479996,177.169998,177.470001,177.470001,109250000.0
1991-09-10,177.470001,177.490005,175.5,175.710007,175.710007,146730000.0
1991-09-11,175.710007,176.089996,175.289993,176.089996,176.089996,147910000.0
1991-09-12,176.080002,177.110001,176.080002,177.039993,177.039993,160310000.0
1991-09-13,177.039993,177.639999,176.479996,176.740005,176.740005,167800000.0
1991-09-16,176.759995,176.759995,175.850006,176.419998,176.419998,171960000.0
1991-09-17,176.429993,176.690002,175.960007,176.240005,176.240005,168310000.0
1991-09-18,176.259995,176.910004,175.880005,176.910004,176.910004,141280000.0
1991-09-19,176.899994,178.240005,176.899994,178.229996,178.229996,210770000.0
1991-09-20,178.229996,179.470001,178.229996,179.339996,179.339996,241340000.0
1991-09-23,179.320007,179.360001,178.679993,178.800003,178.800003,145530000.0
1991-09-24,178.800003,179.169998,178.350006,179.039993,179.039993,170300000.0
1991-09-25,179.050003,179.210007,178.779999,178.960007,178.960007,153800000.0
1991-09-26,178.979996,179.229996,178.410004,179.130005,179.130005,160190000.0
1991-09-27,179.130005,179.589996,178.580002,178.679993,178.679993,160430000.0
1991-09-30,178.690002,180.160004,178.130005,180.160004,180.160004,146740000.0
1991-10-01,180.149994,180.160004,179.520004,180.080002,180.080002,163520000.0
1991-10-02,180.100006,180.119995,179.550003,179.789993,179.789993,166290000.0
1991-10-03,179.800003,179.830002,178.160004,178.220001,178.220001,174230000.0
1991-10-04,178.210007,178.369995,177.880005,178.0,178.0,163930000.0
1991-10-07,178.0,178.009995,176.539993,176.669998,176.669998,148430000.0
1991-10-08,176.669998,177.089996,176.5,177.080002,177.080002,170000000.0
1991-10-09,177.080002,177.139999,176.110001,176.270004,176.270004,186590000.0
1991-10-10,176.270004,176.429993,175.610001,176.429993,176.429993,164120000.0
1991-10-11,176.440002,176.979996,176.440002,176.970001,176.970001,146560000.0
1991-10-14,176.979996,178.479996,176.979996,178.479996,178.479996,130110000.0
1991-10-15,178.479996,180.600006,178.479996,180.589996,180.589996,213440000.0
1991-10-16,180.600006,182.860001,180.600006,182.839996,182.839996,225290000.0
1991-10-17,182.850006,183.059998,182.360001,182.830002,182.830002,202780000.0
1991-10-18,182.820007,183.429993,182.75,183.419998,183.419998,204030000.0
1991-10-21,183.419998,183.440002,182.479996,182.979996,182.979996,153770000.0
1991-10-22,182.979996,183.470001,182.789993,183.0,183.0,194120000.0
1991-10-23,183.020004,183.419998,182.720001,182.960007,182.960007,185340000.0
1991-10-24,182.960007,183.169998,180.679993,180.860001,180.860001,178990000.0
1991-10-25,180.869995,180.899994,179.690002,179.940002,179.940002,167260000.0
1991-10-28,179.940002,180.75,179.940002,180.740005,180.740005,160220000.0
1991-10-29,180.740005,181.929993,180.740005,181.899994,181.899994,192700000.0
1991-10-30,181.889999,183.350006,181.889999,183.350006,183.350006,195340000.0
1991-10-31,183.360001,185.0,183.350006,185.0,185.0,179490000.0
1991-11-01,184.970001,185.119995,184.380005,184.619995,184.619995,205750000.0
1991-11-04,184.630005,184.630005,183.279999,183.860001,183.860001,155530000.0
1991-11-05,183.850006,184.339996,183.779999,183.960007,183.960007,171950000.0
1991-11-06,183.970001,184.440002,183.850006,184.339996,184.339996,167370000.0
1991-11-07,184.350006,185.800003,184.350006,185.800003,185.800003,205440000.0
1991-11-08,185.789993,186.699997,185.789993,186.300003,186.300003,183260000.0
1991-11-11,186.300003,186.800003,186.289993,186.789993,186.789993,128910000.0
1991-11-12,186.789993,188.020004,186.770004,188.020004,188.020004,198600000.0
1991-11-13,188.009995,188.039993,186.550003,188.039993,188.039993,184080000.0
1991-11-14,188.020004,188.339996,187.320007,187.820007,187.820007,199980000.0
1991-11-15,187.830002,187.830002,181.679993,181.720001,181.720001,236000000.0
1991-11-18,181.720001,181.720001,179.080002,181.660004,181.660004,238170000.0
1991-11-19,181.639999,181.639999,175.610001,177.550003,177.550003,243880000.0
1991-11-20,177.550003,178.339996,177.539993,178.139999,178.139999,192670000.0
1991-11-21,178.130005,178.850006,177.970001,178.75,178.75,195060000.0
1991-11-22,178.770004,178.990005,176.979996,177.369995,177.369995,188110000.0
1991-11-25,177.360001,177.360001,176.009995,176.119995,176.119995,173520000.0
1991-11-26,176.110001,176.470001,174.889999,175.580002,175.580002,213650000.0
1991-11-27,175.589996,175.669998,175.289993,175.520004,175.520004,159790000.0
1991-11-29,175.529999,176.369995,175.190002,176.369995,176.369995,76790000.0
1991-12-02,176.369995,176.660004,174.610001,176.649994,176.649994,188050000.0
1991-12-03,176.509995,177.410004,176.509995,177.399994,177.399994,187160000.0
1991-12-04,177.389999,177.899994,177.389999,177.820007,177.820007,186380000.0
1991-12-05,177.830002,177.860001,177.080002,177.229996,177.229996,165660000.0
1991-12-06,177.210007,177.740005,176.669998,177.539993,177.539993,198170000.0
1991-12-09,177.550003,177.869995,176.649994,176.699997,176.699997,174700000.0
1991-12-10,176.679993,176.729996,175.419998,175.779999,175.779999,191800000.0
1991-12-11,175.779999,176.059998,174.429993,174.699997,174.699997,207410000.0
1991-12-12,174.699997,175.800003,174.690002,175.789993,175.789993,192930000.0
1991-12-13,175.809998,177.509995,175.809998,177.5,177.5,194470000.0
1991-12-16,177.490005,178.550003,177.490005,178.550003,178.550003,173010000.0
1991-12-17,178.559998,178.600006,177.559998,177.660004,177.660004,191280000.0
1991-12-18,177.660004,177.660004,176.830002,177.369995,177.369995,192350000.0
1991-12-19,177.380005,177.389999,175.910004,176.199997,176.199997,199830000.0
1991-12-20,176.199997,177.5,176.070007,176.070007,176.070007,313810000.0
1991-12-23,176.080002,177.899994,176.059998,177.899994,177.899994,228730000.0
1991-12-24,177.919998,179.559998,177.789993,179.550003,179.550003,162300000.0
1991-12-26,179.550003,182.369995,179.550003,182.350006,182.350006,149200000.0
1991-12-27,182.350006,184.229996,182.350006,184.229996,184.229996,157940000.0
1991-12-30,184.229996,187.850006,184.229996,187.839996,187.839996,245450000.0
1991-12-31,187.830002,189.940002,187.490005,189.940002,189.940002,247670000.0
1992-01-02,189.949997,189.979996,187.919998,188.75,188.75,203670000.0
1992-01-03,189.940002,192.149994,189.940002,192.089996,192.089996,219170000.0
1992-01-06,192.100006,194.449997,192.100006,194.330002,194.330002,241980000.0
1992-01-07,194.429993,195.770004,193.789993,195.770004,195.770004,251280000.0
1992-01-08,195.789993,198.110001,194.960007,198.080002,198.080002,289690000.0
1992-01-09,198.089996,200.679993,198.089996,200.570007,200.570007,291780000.0
1992-01-10,200.589996,200.600006,198.320007,199.309998,199.309998,236060000.0
1992-01-13,199.289993,199.860001,198.699997,199.860001,199.860001,200270000.0
1992-01-14,199.869995,202.350006,199.869995,202.350006,202.350006,264540000.0
1992-01-15,202.339996,204.309998,202.339996,204.300003,204.300003,312400000.0
1992-01-16,204.309998,204.820007,203.210007,204.389999,204.389999,333750000.0
1992-01-17,204.410004,205.130005,204.300003,205.059998,205.059998,284560000.0
1992-01-20,205.039993,205.050003,204.199997,204.300003,204.300003,180870000.0
1992-01-21,204.289993,204.309998,200.720001,200.940002,200.940002,218650000.0
1992-01-22,200.949997,203.729996,200.940002,203.710007,203.710007,225030000.0
1992-01-23,203.729996,204.940002,203.729996,204.660004,204.660004,229680000.0
1992-01-24,204.649994,205.490005,204.589996,205.419998,205.419998,213600000.0
1992-01-27,205.429993,205.940002,204.960007,205.059998,205.059998,190430000.0
1992-01-28,205.050003,205.389999,204.710007,204.979996,204.979996,217070000.0
1992-01-29,204.970001,206.009995,203.559998,203.869995,203.869995,248900000.0
1992-01-30,203.869995,204.940002,203.529999,204.869995,204.869995,194670000.0
1992-01-31,204.880005,205.389999,204.529999,205.160004,205.160004,197060000.0
1992-02-03,205.160004,205.919998,205.160004,205.869995,205.869995,182150000.0
1992-02-04,205.869995,207.850006,205.869995,207.820007,207.820007,231530000.0
1992-02-05,207.820007,209.539993,207.820007,209.339996,209.339996,261960000.0
1992-02-06,209.350006,210.710007,209.350006,210.259995,210.259995,238210000.0
1992-02-07,210.240005,211.220001,209.309998,210.080002,210.080002,230950000.0
1992-02-10,210.080002,210.550003,209.830002,210.529999,210.529999,184390000.0
1992-02-11,210.550003,210.839996,210.330002,210.710007,210.710007,200110000.0
1992-02-12,210.710007,212.619995,210.710007,212.610001,212.610001,230230000.0
1992-02-13,212.619995,213.0,211.309998,211.539993,211.539993,229360000.0
1992-02-14,211.529999,211.779999,211.0,211.559998,211.559998,214840000.0
1992-02-18,211.550003,212.119995,210.009995,210.080002,210.080002,234270000.0
1992-02-19,210.070007,210.070007,207.990005,208.360001,208.360001,232900000.0
1992-02-20,208.369995,211.600006,208.369995,210.889999,210.889999,270550000.0
1992-02-21,210.889999,211.070007,209.740005,210.399994,210.399994,258700000.0
1992-02-24,210.399994,210.399994,208.889999,208.889999,208.889999,177470000.0
1992-02-25,208.869995,208.979996,206.860001,207.580002,207.580002,208400000.0
1992-02-26,207.589996,210.210007,207.589996,210.199997,210.199997,240690000.0
1992-02-27,210.220001,211.190002,210.220001,211.009995,211.009995,215050000.0
1992-02-28,211.020004,211.710007,210.550003,211.149994,211.149994,202130000.0
1992-03-02,211.169998,211.800003,211.160004,211.789993,211.789993,180380000.0
1992-03-03,211.770004,212.149994,211.660004,212.089996,212.089996,200860000.0
1992-03-04,212.089996,212.259995,211.179993,211.270004,211.270004,206770000.0
1992-03-05,211.270004,211.270004,208.490005,208.690002,208.690002,205730000.0
1992-03-06,208.690002,208.710007,206.679993,207.240005,207.240005,185040000.0
1992-03-09,207.240005,207.449997,206.639999,206.860001,206.860001,160620000.0
1992-03-10,206.869995,208.320007,206.850006,208.199997,208.199997,194530000.0
1992-03-11,208.179993,208.320007,206.470001,206.869995,206.869995,185320000.0
1992-03-12,206.869995,206.869995,205.380005,205.979996,205.979996,180240000.0
1992-03-13,205.990005,206.809998,205.990005,206.759995,206.759995,176000000.0
1992-03-16,206.759995,206.770004,205.559998,206.089996,206.089996,151280000.0
1992-03-17,206.110001,207.229996,206.110001,207.220001,207.220001,187240000.0
1992-03-18,207.229996,208.160004,207.229996,208.160004,208.160004,190800000.0
1992-03-19,208.149994,208.470001,207.960007,208.470001,208.470001,197240000.0
1992-03-20,208.479996,208.759995,208.020004,208.350006,208.350006,246170000.0
1992-03-23,208.369995,208.419998,207.570007,207.770004,207.770004,156620000.0
1992-03-24,207.75,207.949997,206.570007,206.910004,206.910004,191580000.0
1992-03-25,206.929993,207.089996,206.630005,206.919998,206.919998,192080000.0
1992-03-26,206.919998,207.419998,206.130005,206.240005,206.240005,176690000.0
1992-03-27,206.259995,206.259995,203.410004,203.839996,203.839996,166140000.0
1992-03-30,203.839996,203.910004,202.889999,202.949997,202.949997,133980000.0
1992-03-31,202.940002,203.729996,202.320007,203.699997,203.699997,182200000.0
1992-04-01,203.699997,203.699997,201.699997,202.380005,202.380005,186260000.0
1992-04-02,202.389999,202.550003,200.350006,200.490005,200.490005,185110000.0
1992-04-03,200.479996,200.5,198.559998,199.039993,199.039993,188530000.0
1992-04-06,199.039993,199.589996,199.039993,199.580002,199.580002,179330000.0
1992-04-07,199.589996,199.860001,195.970001,195.990005,195.990005,205110000.0
1992-04-08,196.0,196.0,191.199997,193.050003,193.050003,249210000.0
1992-04-09,193.029999,196.229996,193.029999,196.229996,196.229996,231330000.0
1992-04-10,196.240005,198.089996,196.240005,197.119995,197.119995,199450000.0
1992-04-13,197.100006,197.300003,196.820007,197.059998,197.059998,143100000.0
1992-04-14,197.039993,199.169998,197.039993,198.910004,198.910004,232040000.0
1992-04-15,199.539993,199.740005,199.289993,199.679993,199.679993,228400000.0
1992-04-16,199.690002,199.770004,198.259995,198.419998,198.419998,232480000.0
1992-04-20,198.440002,198.440002,194.880005,195.169998,195.169998,191910000.0
1992-04-21,195.149994,195.289993,194.039993,194.710007,194.710007,214400000.0
1992-04-22,194.710007,195.119995,194.509995,195.0,195.0,218790000.0
1992-04-23,194.990005,195.570007,193.520004,194.710007,194.710007,235740000.0
1992-04-24,194.720001,195.039993,194.130005,194.559998,194.559998,198740000.0
1992-04-27,194.550003,194.550003,192.889999,193.179993,193.179993,172820000.0
1992-04-28,193.169998,193.240005,191.059998,191.619995,191.619995,186740000.0
1992-04-29,191.619995,193.570007,191.619995,193.570007,193.570007,199740000.0
1992-04-30,193.600006,196.259995,193.600006,196.259995,196.259995,223160000.0
1992-05-01,196.270004,196.850006,195.889999,196.550003,196.550003,177360000.0
1992-05-04,196.559998,197.789993,196.559998,197.759995,197.759995,174520000.0
1992-05-05,197.759995,198.5,197.759995,198.479996,198.479996,198860000.0
1992-05-06,198.470001,199.220001,198.470001,199.139999,199.139999,199070000.0
